xi,yi,zi,Syy,Vx,Vy,aid,step
61,41,11,-53.8035,-3.32258,1.96268,[606137],26
61,44,11,-68.9413,1.7030755,1.8828150000000001,[737724 737723],26
61,48,9,-63.773947692307694,0.6570122307692308,0.26290893076923066,"[841906 115609 115615 841907 115616 115612 115611 445480 445481 115614
 115608 115613 115610]",26
62,7,11,-58.8271,-0.424173,-4.85787,[473227],26
62,9,4,49.692323076923074,-2.197189153846154,-0.8943286153846154,"[279007 562643 562646 501215 562647 562644 501214 506358 279003 279004
 562645 279006 562642]",26
62,31,11,-68.00663333333334,2.6963866666666667,3.1997633333333333,[829848 616493 829847],26
62,43,11,52.8271,0.21806750000000003,-2.8190749999999998,[679034 679033],26
63,1,3,-54.55522352941176,-0.5077765764705883,0.9220431176470588,"[274019 274023 274025 274020 274021 973468 274022 907742 907744 907746
 973469 907741 274024 973470 274026 439749 274027]",26
63,3,11,90.0026,1.77285,-5.83628,[690062],26
63,26,11,-59.0584,-1.51864,5.05397,[845047],26
63,29,11,-46.1283,-1.17323,4.71122,[816732],26
63,46,11,129.511,-2.60536,3.30354,[409251],26
63,47,11,-51.108574999999995,0.6391843749999999,-1.2048750000000001,[548004 548007 409248 548006],26
64,6,11,-69.6279,0.3684196,3.8547649999999996,[544980 850347],26
64,33,11,65.51368333333333,2.3119599999999996,1.376333,[202528 202527 743989],26
64,35,11,-62.4868,2.42045,2.44095,[603415],26
64,47,11,-88.76195000000001,-3.03148,1.960525,[409246 409247],26
64,48,11,-46.82599,-1.2015566666666668,-1.3887599999999998,[547998 548000 547996],26
65,31,11,-57.7983,3.27852,0.723153,[829869],26
65,33,11,-61.5239,-4.04246,0.6881619999999999,[743984 743983],26
65,35,11,-72.9399,-8.39501,0.370113,[13231],26
65,39,11,62.1624,-0.0650661,1.17703,[928083],26
66,9,11,52.8217,0.231302,0.707159,[512375],26
66,10,11,-90.17745,1.4997027,4.029955,[309672 309671],26
66,41,11,56.1762,-2.34027,1.01649,[645212],26
67,8,11,-80.2141,1.43052,-1.9975,[841255],26
67,19,3,68.67100714285714,-1.177205142857143,0.3457233714285714,"[873642 125707 125709 125704 125705 125703 125710 125706 125708 147715
 147713 147714 147716 147710]",26
67,36,11,-47.9554,0.989435,1.6037755,[293710 293711],26
68,34,11,57.9126,6.82311,-5.50966,[468107],26
68,35,11,100.681,1.96741,0.740933,[468106],26
68,47,11,-61.6584,4.54846,-1.61517,[445838],26
69,1,11,46.0984,-2.99008,-2.64966,[176423],26
69,28,1,-45.17183333333334,0.5958823333333333,-1.0324138888888887,[858054 394174 858055 394172 394171 394173 394175 815530 858053],26
69,33,9,-50.09648142857143,-0.32271049999999996,-0.3037922785714286,"[553345 553343 553262 553261 473842 553259 553342 553344 553264 553341
 553263 553257 553258 553260]",26
69,44,11,54.98263333333333,1.6446066666666666,-1.6938233333333332,[45919 45915 45917],26
69,45,11,88.94454999999999,0.07350999999999996,0.789866,[727108 727107],26
69,46,6,-54.44305555555556,-1.004626111111111,0.32037698888888877,[409471 250799 726348 250795 250796 250798 409472 250797 726350],26
70,23,11,-55.5245,2.78713,-0.112692,[783474],26
70,32,11,63.179550000000006,2.79763,-3.973705,[743953 948776],26
70,36,11,64.4384,-4.4892,3.86193,[131556],26
70,45,11,-49.3027,-1.51965,-0.616839,[655271],26
71,5,11,-123.369,0.919766,3.19609,[307150],26
71,7,9,54.67641230769231,0.6477371538461539,-0.23196053846153847,"[    22  82470  82468 303119  82467  82474 303120  82473  82471  82475
  82469 303121  82472]",26
71,8,11,62.6474,-1.691492,3.253355,[196863 923598],26
71,9,11,-54.78845,-1.49893,0.673425,[309843 309842],26
71,13,11,50.3766,3.70976,-1.74435,[174994],26
71,14,11,-53.1258,-1.1880503333333334,0.0004353999999999007,[426012 288877 288876],26
71,23,11,57.24046666666666,-0.9393710000000001,0.22041566666666665,[783429 783432 783431],26
71,36,11,49.3899,1.51865,-2.04406,[285352],26
72,18,11,71.43970999999999,0.47354450000000003,2.05201,[608171 702730],26
72,30,11,61.7041,0.763928,-3.3157,[111690],26
72,35,11,-66.50675,-0.034520000000000106,2.3729500000000003,[355689 262603],26
72,40,11,51.9102,1.10585,1.2311,[645250],26
73,9,11,46.5869,3.67002,-2.75986,[922091],26
73,19,11,53.524,-0.813686,-0.977872,[608167],26
73,35,11,-69.119,-1.20542,0.631745,[469658],26
73,45,11,-70.7161,-3.23547,-1.98989,[833658],26
74,6,11,-47.5263,3.22051,-5.12439,[512305],26
74,7,11,-53.4585,-3.00994,-2.36024,[140859],26
74,15,11,46.403549999999996,-1.5805380000000002,2.3559402499999997,[354505 354506],26
74,30,11,-80.9105,1.25924,4.50305,[255870],26
74,32,11,66.3204,1.65039,3.69716,[72055],26
74,38,11,96.1024,2.08709,1.17423,[928151],26
74,42,11,-78.45615,-2.7916535,-1.746235,[  4952 340787],26
74,43,11,-48.458119999999994,0.8439534399999999,-0.46112059999999994,[364759 364760 364758 364757 364756],26
74,44,11,-80.54195,1.0760365,-0.6208,[364755 364753],26
74,45,11,-48.10145,0.800184,-2.8501149999999997,[169588 169589],26
75,8,11,-50.8539,3.60247,-0.957199,[924799],26
75,13,11,81.4065,-3.7839,-4.07018,[425989],26
75,14,5,-47.36974466666666,0.9412138,-0.08252633333333322,"[797414 797415 797416 797411 565841 797412 797413 565842 778650 778649
 778651 778655 778654 778653 778652]",26
75,21,11,-51.8069,-2.36429,0.621709,[320771],26
75,26,7,-46.40078125,-0.4977912499999999,-0.8365647125,[433552 433553 433554 433549 433550 433551 433555 433548],26
75,28,11,86.2922,-1.76406,0.122101,[555741],26
75,33,11,-47.3572,-1.7320633333333333,0.6857166666666666,[131003 131004 130999],26
75,41,3,-48.097212999999996,1.2157673,-0.21858341,"[421763 421761 194445 875131 194446 421759 421758 875132 421757 875129
 421760 875134 875130 421762 875133 421764 875128 463853 463852 463855]",26
75,47,11,54.40275,1.5968149999999999,4.58429,[451541 230566],26
76,20,11,-55.2351,1.72276225,0.08403149999999998,[320738 236722 320737 236723],26
76,21,11,66.9517,0.167631,3.65973,[320701],26
76,36,11,109.62214999999999,-3.572585,-0.19571950000000002,[537482 537483],26
76,48,11,45.18046666666667,-0.08081333333333325,0.4885353333333334,[343196 343197 343195],26
77,4,11,126.798,4.54179,0.266167,[166113],26
77,6,11,53.5494,2.52281,-0.647947,[923488],26
77,8,11,77.5554,1.68181,4.23248,[68177],26
77,9,11,-47.9191,-2.7981,-2.85174,[188871],26
77,31,11,50.8284,-1.78756,2.0618,[72037],26
77,37,11,-53.8023,-2.15416,1.17867,[633149],26
77,41,6,45.842171875,-0.6392821874999999,0.873973875,"[681811 681810 681813 681812 681814 704086 681815 704089 681817 551744
 551743 682394 681816 704087 682395 682396]",26
77,45,11,-51.8761,-1.52453,2.81051,[451808],26
78,0,11,-91.4957,-0.55946,-4.21946,[19937],26
78,19,11,46.282399999999996,-2.01821,1.834611,[802097 802094],26
78,22,11,62.705,-3.43094,0.172567,[301842],26
78,26,11,65.0884,-0.10131,2.307,[494383],26
78,43,11,-60.573,-3.50796,-0.236531,[364729],26
79,2,11,68.8102,-2.35588,-1.91558,[96025],26
79,4,11,-48.60123333333333,0.8961066666666667,-2.5497833333333335,[ 76000 841392 841393],26
79,6,11,114.577,-1.41347,1.47783,[923473],26
79,12,11,47.9395,0.544075,-0.999569,[397238],26
79,28,0,-65.65174555555556,0.7096307777777777,1.630661,[177489 177488 177487 255834 177490 177493 177492 177486 177491],26
79,29,11,-52.8041,-4.94026,2.71647,[255839],26
79,39,11,-47.1545,-5.00963,2.05785,[520976],26
79,47,11,-86.8182,-3.00218,-1.55358,[541102],26
80,4,11,-111.856,6.51803,-2.51048,[82553],26
80,7,11,-59.8131,-3.4186,0.542105,[923388],26
80,19,11,45.6889,2.83814,-0.723729,[320667],26
80,25,11,-58.37196666666667,-0.8104236666666665,2.6555833333333334,[494396 494394 494397],26
80,43,11,47.395,-0.758189,-3.9963,[340840],26
80,46,11,-70.17795000000001,-2.66683,1.9226095,[541097 541096],26
80,49,11,49.44896666666667,-1.0373933333333334,1.569968,[916784 916781 916780],26
81,5,11,-45.14153,-0.2904593999999999,0.4847368,[377273 197016 197017 496125 197018],26
81,7,11,-54.4801,0.0132085,7.81662,[922022],26
81,8,11,-60.0627,0.694808,0.539861,[572127],26
81,11,11,68.6751,-1.54635,-0.197188,[397253],26
81,22,11,-80.05055,2.3668,-4.0859087,[575225 575226],26
81,24,5,-46.17385727272727,1.2948255727272728,0.16227654545454542,"[636378 345987 345989 710333 345986 345991 636379 345990 636381 636380
 345988]",26
81,36,11,-65.1054,4.08889,-2.72585,[32570],26
82,4,11,-104.408,-0.960058,-2.16487,[321984],26
82,7,11,51.5519,2.4588993,-0.5946100000000001,[322036 322037],26
82,12,11,92.6051,7.52462,-4.05254,[566268],26
82,21,11,55.4704,3.25454,-1.19803,[376350],26
83,2,11,-64.5213,5.02659,-2.18674,[76264],26
83,4,11,-51.9523,-5.33883,-6.01774,[478926],26
83,5,11,49.592785,-1.9999699999999998,-1.00544975,[321989 321992 321990 321924],26
83,6,11,-79.9139,-2.57433,6.19612,[321940],26
83,11,11,75.9537,-6.27129,-2.56066,[566573],26
83,20,11,50.837005,0.4046845,-1.276305,[783268 783272],26
83,21,11,-63.2244,-1.14151,0.438544,[575236],26
83,41,11,-46.0262,2.43346,-1.90897,[481197],26
83,44,11,-57.6313,-1.24989,5.01,[655372],26
84,10,11,55.21785,-1.498855,-0.42484500000000014,[566586 566587],26
84,19,11,51.7435,-0.638405,-0.26461,[320639],26
84,34,11,-52.58856666666667,2.3658933333333336,-2.0444486666666664,[927931 927932  71040],26
84,46,11,-51.92405,0.05717650000000002,0.47143175000000004,[392641 392643 392637 392638],26
84,47,11,-55.0485,1.41578,-5.27469,[229080],26
84,49,11,-52.6125,1.096851,-0.19287500000000002,[622338 622337],26
85,7,11,48.6681,3.9936,1.41226,[921997],26
85,8,6,48.061181818181815,0.9573005454545455,-0.013195181818181844,"[890756 890754 229466 890755 178602 266531 890750 266529 890753 890751
 890752]",26
85,9,11,-75.3398,0.440865,0.69158185,[178351 178352],26
85,15,11,-54.0264,0.541925,1.44381,[341840],26
85,32,11,46.9615,-1.4888675,3.94149,[430885 430886],26
85,35,11,-45.10195,-1.9841199999999999,2.400985,[71036 71038],26
85,41,3,-50.50850304347826,0.3691787347826087,0.41400741304347827,"[500200 500199 774264 500203 500202 774270 500204 878818 774271 774269
 774267 500201 774268 774266 878819 774265 360058 360061 360059 360063
 360064 360062 360060]",26
86,2,11,45.7241,-0.2644966666666666,-2.5311166666666667,[166187 166186 166188],26
86,23,11,-84.8408,3.6374,-0.996224,[187380],26
86,31,8,-49.05211818181818,-2.0345339636363637,0.5980267272727272,"[186543 186545 186540 215013  48652 186546 215014 186542 186544 186547
 186541]",26
87,30,11,51.8069,-5.09203,-3.16348,[556866],26
87,35,9,-65.05369434782608,0.16154719565217396,0.07177853130434785,"[146979 146975 817862 956688 146976 146977 817865 956689 817861 817864
 777961 777964 777963 956686 956691 777962 956693 146978 817860 817859
 956692 817863 956690]",26
87,42,11,49.109700000000004,0.35370499999999994,-1.450945,[251031 251028],26
87,45,11,-46.0094,2.6008,-4.45518,[343272],26
88,1,11,-54.5881,-2.303763,0.05207499999999987,[63189 63184],26
88,9,11,-59.7963,-8.65233,-5.2706,[288250],26
88,12,11,-59.6756,8.92374,1.90455,[405804],26
88,28,11,50.1195,1.20106,-3.20537,[464840],26
88,29,11,-69.9258,-0.07267650000000003,-1.4245945000000002,[291187 291188],26
88,36,11,-67.6084,3.10846,-3.51782,[103611],26
88,42,11,121.10220000000001,2.8628920499999997,-2.1172500999999997,[251025 251027],26
89,2,11,45.62056666666667,3.1870766666666666,1.3479553333333334,[840689 840692 840691],26
89,7,11,107.265,-4.98241,-3.71705,[415084],26
89,8,11,55.7614,-3.1595725,-0.6377004999999999,[566209 415083 415082 415081],26
89,12,11,45.03921,1.2739449999999999,1.89619,[405807 405806],26
89,14,1,46.54974807692307,1.6194275384615382,-0.4233832538461539,"[733100 733099 733101 733102 733104 733103 837786 837785 837784 936080
 514827 936082 936078]",26
89,17,11,45.55,-5.47014,-4.51565,[593435],26
89,25,11,-78.9095,5.10002,-0.373304,[67187],26
89,27,11,-127.345,-4.08871,1.67063,[464612],26
89,28,11,-52.676880000000004,3.2093366666666667,2.29181,[464611  71949  71950],26
89,39,11,-48.0073,4.39965,1.67477,[480741],26
89,41,11,48.4054,8.21516,-3.56998,[833541],26
89,45,3,-46.50998166666667,0.5485388333333333,0.48482983333333324,"[564602 978684 758278 758283 978683 758280 758282 758281 758279 564601
 758284 758285]",26
90,0,11,66.5421,-2.2032,0.461528,[461920],26
90,25,11,-59.9216,0.61291,4.65946,[616267],26
90,40,11,-77.5025,4.94826,-0.382513,[635093],26
91,1,11,56.9256,-4.50098,-1.0715,[387274],26
91,4,11,92.80565,0.5307295,1.8141749999999996,[923224 923225],26
91,17,1,50.41846923076923,0.294614623076923,-1.3338290000000002,"[260959 367825 260957 260958 260956 260953 260955 941588 941587 260952
 941586 260954 260488]",26
91,20,11,52.4182,3.62921,-3.02543,[348973],26
91,27,11,-77.0417,-0.986349,-1.57166,[948617],26
91,31,11,-73.5259,1.21327,-0.127448,[697991],26
91,32,11,-57.76649999999999,1.7139154,-1.3943503,[812115 812114],26
91,43,11,56.2113,-3.10904,-5.89896,[541019],26
91,47,11,-58.4283,-7.65529,-0.518962,[768651],26
92,9,11,-95.0504,-1.0581,-3.66373,[487562],26
92,16,8,52.879343999999996,0.12889646666666665,0.5188237333333334,"[593480 126949 957702 126957 593479 126958 126956 126955 126950 126953
 126954 126952 957704  76728 126951]",26
92,16,11,-77.0155,3.28433,-3.81777,[76785],26
92,34,11,-60.5085,2.66453,3.02204,[865520],26
92,37,11,60.2688,-0.75875,-5.62384,[879216 879215],26
92,41,11,-57.7451,0.418641,-0.279464,[56201],26
92,47,11,159.933,0.0420584,0.0614179,[979149],26
93,3,11,-82.1417,-3.46691,-10.0068,[474788],26
93,7,11,57.1837,1.85905,3.66489,[415113],26
93,19,11,51.1892,3.69883,-1.00868,[503770],26
93,20,11,49.0927,1.51306,4.49669,[674014],26
93,23,11,59.7571,-0.30466,0.988974,[721908],26
93,35,11,-50.53345,-1.2096035,-0.23404999999999998,[799782 645402],26
93,37,11,-52.3246,1.24296,2.36131,[81148],26
94,1,11,76.6949,-4.30706,-1.02955,[82662],26
94,11,11,46.9996,-2.60022,0.616722,[517422],26
94,15,11,59.2925,-0.343149,2.16048,[252029],26
94,16,7,49.54764,0.45641411052631575,-0.20006799999999997,"[959866 169323 169325 169324 169322  78118  78109  78110  78117  78112
 801887 801892 801888  78111 801890 801891 801889  78114  78113]",26
94,16,11,-94.0844,2.67079,3.5691,[156668],26
94,27,11,63.469049999999996,-1.2888635000000002,-2.95234,[61005 61006],26
94,50,3,-46.960789999999996,-1.2281207142857142,-0.9024961428571429,[860928 828689 828693 828694 828691 828692 828690],26
95,6,11,-47.9576,5.63378,-2.34538,[178279],26
95,11,11,45.2567,-0.0661166,-0.41578,[397576],26
95,15,11,-60.4964,-0.818372,-0.781058,[592622],26
96,5,11,62.2776,1.43221,5.55347,[178273],26
96,7,11,-52.953199999999995,-5.000165,-6.09465,[566755 358367],26
96,37,11,-79.5594,-2.117185,-2.494205,[480800 480799],26
96,40,11,68.3078,2.54161,-2.36296,[341367],26
96,41,11,82.3005,-0.09033499999999983,1.1534499999999999,[33754 33755],26
96,43,11,-50.0169,2.17375,5.03228,[572783],26
97,22,11,-47.6605,-1.95456,4.4921,[851022],26
98,1,11,-48.9619,2.651,0.635504,[474821],26
98,8,11,-56.0032,-0.342643,-4.37618,[647224],26
98,24,11,-60.6385,3.48469,1.36726,[202252],26
98,31,11,47.7343,0.172662,-3.38819,[606858],26
98,39,11,-48.38,3.23546,-2.44355,[788092],26
98,40,11,-111.895,5.80611,-2.46141,[287666],26
98,45,11,49.7729,2.34213,-1.41607,[975992],26
99,14,11,-46.7397,5.98292,7.8419,[195725],26
99,26,11,-66.5988,2.45353,-0.436017,[428850],26
99,30,11,-91.2033,-0.849881,-4.65567,[812176],26
99,40,11,-53.409949999999995,1.3045950000000002,0.9335960000000001,[89777 89785],26
99,41,11,-45.446,0.274584,3.45016,[451955],26
99,50,11,48.39595333333333,0.9032663333333336,1.01551,[981648 981644 488445],26
100,24,11,-71.964,-2.69763,-2.38434,[202220],26
100,29,11,-57.4988,1.87439,3.10356,[812188],26
100,34,11,-52.8355,1.63194,2.32868,[632510],26
100,40,11,58.76005,-1.071298,0.9080850000000001,[451968 378767],26
100,42,0,-59.53803666666667,-1.2334910666666665,0.1776111333333333,"[212933 212932 773145 896681 212928 773144 272409 272408 268253 272407
 572761 212930 212931 212927 212929]",26
100,46,11,74.4893,-2.81212,-0.0829771,[2345],26
100,48,11,-76.8275,4.8706499999999995,-1.44169,[859759 859760],26
101,0,11,-51.7866,4.84312,3.16243,[409090],26
101,1,11,-51.71945,2.06719,1.3810935,[770726 770724],26
101,6,11,48.2972,6.95968,-3.1858,[288146],26
101,20,1,-46.725665,-0.560170325,-0.31009430625,"[241528 241526 241527 709098 241530 851309 241529 241531 851307 709097
 851306 709094 851308 709099 709095 709096]",26
101,20,11,60.3713,4.03511,-9.43149,[778835],26
101,27,11,-60.52680000000001,-1.35393,-2.84937,[783922 783921],26
101,48,11,-57.6746,-0.612366,-0.89245,[335962],26
102,2,11,-59.733599999999996,-2.8866449999999997,1.266776,[609085 609082],26
102,8,11,-58.5609,0.0298571,6.93209,[517148],26
102,15,11,-78.5122,-3.28563,1.33697,[459899],26
102,17,11,52.2798,3.53148,-0.241009,[431482],26
102,35,11,-113.804,-1.0559,-1.29666,[878073],26
102,39,11,-103.455,-0.36157,-0.137849,[854561],26
102,41,11,-50.0539,-4.28977,2.34896,[505346],26
102,47,11,-123.8545,-0.5339095,2.2568125,[859840 859841],26
102,48,6,46.95223161538461,0.9174522307692308,1.7701622307692306,"[859956 859957  47022 203217 859955 203215 203218 859958 859959 133933
 203216 181443 859954]",26
103,2,11,87.3678,2.92801,0.732769,[189512],26
103,23,11,-82.4221,-3.165795,1.344179,[550490 550491],26
103,31,11,-84.7961,2.5499,1.9812,[928849],26
103,34,11,57.4174,-1.82637,2.1308,[558150],26
103,46,11,-61.8424,8.97998,-1.08542,[384588],26
104,6,11,54.89285,0.6261300000000001,-0.46858,[415184 288126],26
104,16,10,-45.20183153846154,-1.855600569230769,0.2989771,"[ 50147  50149 904267 904266  50153  50151  50150 904264 503850  50152
 904268  50148 503852]",26
104,30,11,-69.65879,2.0943763333333334,-1.027426,[685235 685237 928857],26
104,39,11,-47.742900000000006,1.5116055000000002,-1.2718275,[854619 854620],26
104,41,11,55.1644,-2.0971135,1.851235,[609466 609465],26
105,13,10,-45.421425625000005,0.46633902499999996,-0.06349538499999996,"[118024 118022 118019 200468 941893 941890 118020 200469 941892 941889
 118023 200467 941888 941891 118021 118018]",26
105,35,11,-45.7605,0.623095,-3.64907,[765449],26
105,37,11,63.482325,-3.7090445,-0.5311895,[634978 634980],26
105,49,8,47.67622,-0.3536759749999999,0.2199875,[761799 418053 761800 418052],26
106,7,11,96.7208,0.270042,-2.48154,[517120],26
106,10,11,54.0772,-5.29354,-2.85985,[195201],26
106,16,11,-77.6087,-0.289569,2.40132,[349084],26
106,19,11,79.3071,-0.00451828,-2.52972,[775463],26
106,26,11,200.618,-7.33392,5.5792,[224437],26
106,32,6,-49.635425,-1.2963610714285714,-0.20623446428571435,"[790726 755654 755655 790728 790725 755657 755656 755652 755653 790727
 790723 790724  70278  70276]",26
106,35,11,-56.3405,0.260605,-1.02565,[765421],26
106,37,11,45.7719,4.58491,2.8551,[316958],26
106,40,11,-75.9218,-1.31129,2.49539,[609481],26
107,2,11,-55.473,-0.358824,2.15045,[615698],26
107,14,11,-64.1251,5.67291,0.89892,[905727],26
107,19,11,-56.1252,7.59979,-3.10614,[241474],26
107,22,11,-49.35783333333334,-2.2973433333333335,-2.823650333333333,[601168 601169 601170],26
107,23,0,49.90241538461539,1.446026523076923,0.30984863846153843,"[948487 223362 948486 223368 223365 948485 177825 177826 177827 223363
 223366 223364 223367]",26
107,24,3,-62.56360000000001,0.3410103529411765,0.10425011764705887,"[625125 467785 467783 549517 724286 467786 625126 467784 625123 467782
 724287 724285 724288 724283 724284 724282 886476]",26
107,47,8,76.2612,1.0143456666666666,0.12239566666666667,[536440 536439 536441],26
108,9,11,-49.9983,3.86244,3.52964,[277658],26
108,19,11,-73.4695,4.26914,-0.992859,[516264],26
108,25,11,-45.3744,1.36382,-4.10544,[224418],26
108,26,11,-92.819,-1.30436,3.92345,[428219],26
108,35,11,56.8537,-1.45826,-2.6599,[499886],26
108,39,3,45.95851588235294,-0.2011666470588236,-0.14351711764705885,"[896797 896799 896794 267897 896796 267896 896795 896798 267898 267899
 267894 267892 267891 267895 267893 267900 267901]",26
108,41,11,-83.2586,-1.43554,2.48908,[154526],26
109,1,11,61.1901,-1.30326,2.28465,[284500],26
109,14,11,52.988,2.47469,-2.65317,[370941],26
109,20,11,-59.23083333333333,-0.7743803333333333,0.9775753333333332,[721784 721783 721782],26
109,32,3,46.542275882352946,0.07828005882352945,-0.5877300882352942,"[631215 256481 631219 631216 256482 631220 631218 256483 256484 631217
 800586 800583 800582 800584 800585 800580 800581]",26
109,43,11,-54.0648,-3.71003,-4.68285,[512136],26
110,6,11,54.6239,6.46794,1.74615,[517084],26
110,12,11,50.371,6.336,-3.39852,[18271],26
110,17,11,-45.464150000000004,0.68635075,-2.810135,[559211 400853],26
110,21,6,-59.11708,-0.3432780999999999,0.5196035999999999,[842613 842609 599575 842612 842601 842611 842608 842610 842666 842614],26
110,22,11,-49.466,2.24809,-1.8413,[177848],26
110,39,11,-53.2187,1.26352,0.535312,[505404],26
110,40,11,62.4164,-2.74173,-3.37847,[540706],26
111,15,11,-46.2243,-1.64184,6.45135,[815227],26
111,24,11,-56.60165000000001,-2.064345,1.9851200000000002,[223300 553898],26
111,27,11,49.18175,2.1561450000000004,2.293767,[396620 396619],26
111,31,11,-59.6636,-0.284126,1.45837,[322696],26
112,0,0,-54.922291428571434,-0.5842507928571428,-0.8417767857142857,"[230681 343055 474924 343054 343053 474930 474923 474929 343052 343056
 474928 474926 474925 474927]",26
112,0,11,-93.33833333333332,0.10952133333333329,0.634077,[230679 230676 230680],26
112,6,6,-56.164663636363635,-0.09047809090909091,1.1625588181818183,"[350269 350267  57658  57657  57663  57661  57662  57664  57659  57660
 874443]",26
112,9,11,46.311,-0.9907372,1.52135,[195242 195239 195238],26
112,29,5,53.3649875,0.994285375,0.29786628125000003,"[626399 790770 626397 626401  80106 626398  80104  80105 347747 790771
 626403 626402 347746 790772 626400 347748]",26
112,30,6,-45.57356028571429,-1.0866219285714285,-1.1714072214285713,"[239657 239658 239662  70212 239661  70217 239660  70216 239659 239663
 239664  70215  70214  70213]",26
112,39,11,-72.9931,-3.42641,2.36052,[540870],26
112,42,0,-49.62446666666667,-2.3398166666666667,-1.0153901666666665,[614983 106378 614979 614980 614982 614981],26
113,4,11,56.7501,-2.13241,-4.83869,[630629],26
113,11,11,53.2459,3.03372,-1.2145,[18430],26
113,33,11,-45.4526,3.4783,5.63615,[854799],26
114,1,11,-80.6497,3.15221,-2.96812,[946213],26
114,7,11,-48.88013333333333,2.7023476666666664,-0.2095076666666668,[411331 411332 411330],26
114,11,11,49.2001,1.83482,-0.0728223,[18298],26
114,21,11,81.8821,-3.60671,3.92454,[722317],26
114,36,11,45.40390666666667,-3.058983,0.11234833333333334,[788249 101948 409832],26
115,36,11,-57.38265,0.9776484999999999,-1.897468,[35068 35069],26
116,11,11,-76.2601,2.64151,-1.12973,[371803],26
116,13,11,-58.883705,3.443385,3.302599,[814971 814970],26
116,22,11,55.098875,-0.9016850000000001,-0.10084500000000007,[550583 550582 550585 550584],26
117,11,11,-45.6927,4.00434,1.21409,[459535],26
117,30,11,-91.3511,3.48648,3.16536,[570112],26
117,32,11,54.8414,2.756,-0.570048,[703148],26
117,38,7,-60.1748,2.13694,5.61301,[100073],26
118,5,11,-50.65636666666666,1.6158833333333333,-0.06260166666666671,[188263 542276 542277],26
118,16,3,-67.01634000000001,-1.5652974705882354,-0.36375811764705884,"[187122 810544 187125 187124 187123 810546 810545 187121 810547 810548
 120667 120668 120669 120666 120665 120671 120670]",26
118,16,11,-84.9133,2.18967,0.366876,[456680],26
118,18,11,-47.9833,1.98392,0.469226,[254294],26
118,19,11,72.2453,6.69214,5.4303,[601061],26
118,24,5,-49.9227675,-0.03249285000000007,0.4107505000000001,"[891351  99123 891352  99124 869409  99126 891353 891354 869406 869408
 450186  99122 891350 891349 450187 450188 891355  99125 869405 869407]",26
118,27,11,-50.08074,1.4781875500000001,0.763125,[509381 509382],26
118,34,11,48.84186666666667,-2.396933,-1.11591,[855050 855049 855051],26
118,37,5,-55.9313,-1.90438,-2.85202,[353906],26
119,19,11,71.3289,1.24231,-2.23589,[601060],26
119,23,11,-52.4321,1.96343,1.06091,[428136],26
119,26,11,60.1057,-0.45922,0.990009,[685125],26
119,32,11,-75.3196,0.606344,3.42889,[855064],26
120,6,11,68.0216,-1.82768,-1.64316,[305530],26
120,7,11,-45.89625,-3.6455349999999997,-3.041062,[334229 334228],26
120,13,11,53.1739,3.93539,-3.44238,[313061],26
120,14,11,82.3515,0.020496999999999987,3.4383,[313808 313809],26
120,15,11,-83.309,-5.74113,-2.41602,[456692],26
121,16,11,-52.2817,1.82813,-3.60678,[254380],26
121,21,11,-52.3553,2.3550755,1.340313,[550616 550617],26
121,23,0,-46.12948666666667,-1.2768435555555555,-1.1415497777777779,[917813 917815 917812 917814 918228 917811 231643 917810 231642],26
121,33,1,48.27880909090909,-0.0011181818181817758,-0.15761900909090898,"[378940 773998 774000 378939 378935 287923 378934 378937 316842 378938
 378936]",26
121,34,2,49.7664,-0.891293,-1.66845,[753931],26
121,34,9,51.4721,1.32607,2.60002,[407659],26
122,13,11,-56.9959,0.0219386,3.65699,[313739],26
122,17,5,-56.83073000000001,1.0825267545454544,2.149129454545455,"[776256 775941 312454 775942 130574 775944 775943 775945 775946 775947
 775948]",26
122,30,11,50.01356666666667,-2.0897833333333335,-0.5865200000000002,[570045 570044 570048],26
122,31,11,66.1539,3.7672,1.21124,[570049],26
123,3,9,-47.36071207692308,-0.5291794615384615,-0.14526192307692318,"[118869 734556 118873 542239 542238 118871 118870 118872 118868 128460
 118867 128461 734558]",26
123,24,11,47.7492,2.77541,3.61705,[81537],26
123,31,11,56.9225,1.1757749999999998,-1.9979399999999998,[703107 703105],26
123,32,0,65.4949,3.16043,1.57993,[102016],26
123,32,4,49.70375,0.923085,-0.041341499999999975,[264384  95083],26
124,0,6,45.21485071428572,0.8193004285714285,0.9698707142857143,"[219504 219502 220037 219503 134462 219501 219505 220035 220036 220034
 220038 219507 219506 219508]",26
124,16,11,-47.7802,-2.35077,-3.76578,[209441],26
124,23,11,50.3924,1.78593,3.817,[81546],26
124,30,11,87.7873,1.65063,-6.59374,[22952],26
124,31,3,57.688900000000004,-2.2025365,-0.20963305,[557983 557982],26
124,31,7,50.295700000000004,-0.41084999999999994,0.8987565,[97461 97459],26
125,10,11,49.5784,0.504069,-2.43901,[953934],26
126,23,11,-54.2293,-2.23499,-6.63638,[668883],26
127,4,11,-85.7656,0.179081,4.11066,[305345],26
127,5,11,-48.36796666666666,0.08307966666666673,-0.12430233333333336,[305340 305343 305341],26
127,11,11,66.06295,1.65359,-1.5110350000000001,[176773 176774],26
127,12,11,-57.2342,-0.71436,0.836573,[401386],26
127,16,11,-49.09133666666667,0.3379243333333333,0.12369633333333334,[852636 289842 289841],26
